timestamp,raw_error,smoothed_error
236,9.519632e-06,9.207313e-06
237,9.5621745e-06,9.313771e-06
238,9.608832e-06,9.40229e-06
239,9.711286e-06,9.494989e-06
240,9.800432e-06,9.586622e-06
241,1.0006203e-05,9.712497e-06
242,1.0068351e-05,9.819253e-06
243,1.0406933e-05,9.995557e-06
244,1.0417099e-05,1.0122019e-05
245,1.1070804e-05,1.0406655e-05
246,1.11747795e-05,1.0637093e-05
247,1.22667525e-05,1.1125991e-05
248,1.233995e-05,1.1490179e-05
249,1.3622871e-05,1.2129985e-05
250,1.3485205e-05,1.2536551e-05
251,1.4499883e-05,1.3125551e-05
252,1.4137692e-05,1.3429193e-05
253,1.4720584e-05,1.3816611e-05
254,1.4221352e-05,1.3938034e-05
255,1.4702786e-05,1.4167459e-05
256,1.43932175e-05,1.4235186e-05
257,1.483708e-05,1.4415755e-05
258,1.4320588e-05,1.4387205e-05
259,1.4565575e-05,1.4440716e-05
260,7.3086296e-05,3.203439e-05
261,0.00035244296,0.00012815697
262,0.00035293374,0.00019559001
263,0.00035310953,0.00024284587
264,0.00035249253,0.00027573988
265,0.00035885585,0.00030067467
266,0.00036275128,0.00031929766
267,0.00036180613,0.0003320502
268,0.0003613646,0.0003408445
269,0.00036086945,0.000346852
270,0.0003622152,0.00035146097
271,0.00036206763,0.00035464298
272,0.0003666101,0.0003582331
273,0.0003664235,0.00036069023
274,0.00037011824,0.00036351863
275,0.0003702059,0.0003655248
276,0.00037038946,0.0003669842
277,0.00036988023,0.00036785303
278,0.0003696742,0.0003683994
279,0.00036998925,0.00036887635
280,0.0003706296,0.00036940232
281,0.00037070847,0.00036979417
282,0.0003708156,0.0003701006
283,0.0003710266,0.0003703784
284,0.00037121493,0.00037062936
285,0.0003714513,0.00037087593
286,0.00037150137,0.00037106356
287,0.00037154648,0.00037120844
288,0.00037181034,0.000371389
289,0.00037197463,0.0003715647
290,0.00037211037,0.0003717284
291,0.00037216357,0.00037185897
292,0.00037224792,0.00037197565
293,0.00037232728,0.00037208112
294,0.00037248907,0.0003722035
295,0.00037253802,0.00037230385
296,0.00064017717,0.00045266584
297,0.0006400849,0.0005088916
298,0.00064034323,0.0005483271
299,0.0006401091,0.0005758617
300,0.00064032216,0.0005951999
301,0.0006399847,0.0006086353
302,0.0006402312,0.0006181141
303,0.00063950947,0.0006245327
304,0.000639923,0.0006291498
305,0.0006387523,0.00063203054
306,0.000639224,0.0006341886
307,0.0006372956,0.0006351207
308,0.00063796435,0.0006359738
309,0.0006351308,0.0006357209
310,0.0006361676,0.0006358549
311,0.00063151313,0.0006345523
312,0.0006328004,0.0006340267
313,0.00062590395,0.0006315899
314,0.0006276182,0.0006303984
315,0.0006164821,0.0006262235
316,0.0006147695,0.00062278734
317,0.00059385516,0.0006141077
318,0.0005947525,0.00060830114
319,0.0005742352,0.0005980814
320,0.0005738963,0.00059082586
321,0.00056299305,0.00058247603
322,0.0005617662,0.00057626306
323,0.0006495859,0.0005982599
324,0.00063973456,0.0006107023
325,0.000599223,0.0006072585
326,0.0005845515,0.0006004464
327,0.00056731666,0.0005905075
328,0.00055373897,0.00057947694
329,0.00053775974,0.00056696177
330,0.00052827154,0.0005553547
331,0.0005295865,0.00054762425
332,0.0007193612,0.0005991453
333,0.00072404096,0.000636614
334,0.00072326814,0.0006626102
335,0.0007263926,0.00068174495
336,0.000725912,0.00069499505
337,0.00072598935,0.0007042933
338,0.0007261154,0.00071084
339,0.0007262216,0.00071545446
340,0.0007259604,0.0007186063
341,0.0007260169,0.00072082947
342,0.00072552,0.00072223664
343,0.0007275544,0.000723832
344,0.00072812004,0.0007251184
345,0.00072715775,0.0007257302
346,0.0007271033,0.00072614214
347,0.0007285701,0.00072687055
348,0.00072803145,0.00072721887
349,0.00072776084,0.00072738144
350,0.0007276143,0.0007274513
351,0.00072932866,0.0007280145
352,0.0007287548,0.0007282366
353,0.00073042174,0.00072889216
354,0.0007300162,0.00072922936
355,0.0007331597,0.0007304085
356,0.00073517207,0.0007318375
357,0.0007323908,0.0007320035
358,0.0007303063,0.00073149434
359,0.0007303123,0.00073113973
360,0.0007190491,0.0007275125
361,0.00070575264,0.00072098454
362,0.0006863292,0.00071058795
363,0.00069007784,0.0007044349
364,0.00068048347,0.00069724943
365,0.00068287225,0.00069293624
366,0.0006648139,0.0006844995
367,0.0006699583,0.0006801372
368,0.0006754462,0.0006787299
369,0.0006731209,0.0006770472
370,0.00067359634,0.00067601196
371,0.0006748585,0.0006756659
372,0.00059674046,0.0006519883
373,0.0005961249,0.0006352293
374,0.0005253915,0.0006022779
375,0.0004798635,0.0005655536
376,0.00045071152,0.000531101
377,0.00044617528,0.0005056233
378,0.00044476156,0.00048736477
379,0.0004330385,0.0004710669
380,0.00043020115,0.00045880716
381,0.0004285131,0.00044971897
382,0.0004213066,0.00044119527
383,0.00041760568,0.0004341184
384,0.00041684532,0.00042893647
385,0.00041702055,0.00042536168
386,0.00041699456,0.00042285153
387,0.0004172873,0.00042118225
388,0.0004168203,0.00041987366
389,0.00041761692,0.0004191966
390,0.00041704776,0.00041855196
391,0.00041851072,0.0004185396
392,0.00041753854,0.00041823927
393,0.00042005285,0.00041878334
394,0.0004194527,0.00041898416
395,0.0004220121,0.00041989255
396,0.00041658597,0.00041890057
397,0.0004181092,0.00041866317
398,0.0004168703,0.0004181253
399,0.00041643475,0.00041761814
400,0.00042266352,0.00041913177
401,0.00042095536,0.00041967884
402,0.00041966923,0.00041967595
403,0.00042045553,0.00041990983
404,0.0004193837,0.00041975197
405,0.00042168665,0.00042033236
406,0.00042078923,0.00042046944
407,0.00042084063,0.0004205808
408,0.0004160642,0.00041922583
409,0.00042814965,0.00042190298
410,0.0004267638,0.00042336123
411,0.00042619542,0.0004242115
412,0.0004260484,0.00042476258
413,0.00043138332,0.00042674883
414,0.000435223,0.00042929105
415,0.0004397872,0.00043243988
416,0.00041165607,0.00042620476
417,0.00043857106,0.00042991468
418,0.000439169,0.00043269098
419,0.00044701947,0.00043698953
420,0.0004523981,0.0004416121
421,0.00039048176,0.00042627298
422,0.00040906895,0.00042111176
423,0.00021761598,0.00036006304
424,0.00020742713,0.00031427227
425,0.00018555645,0.0002756575
426,0.00017537441,0.0002455726
427,0.0001713509,0.00022330608
428,0.00015899164,0.00020401175
429,0.00015297039,0.00018869936
430,0.00014160757,0.00017457182
431,0.00016235303,0.00017090619
432,3.819076e-06,0.00012078005
433,3.5680278e-06,8.561645e-05
434,3.2840162e-06,6.091672e-05
435,3.2421715e-06,4.3614353e-05
436,3.3447945e-06,3.1533484e-05
437,3.595756e-06,2.3152164e-05
438,3.7276639e-06,1.7324815e-05
439,4.2256593e-06,1.3395069e-05
440,4.3146592e-06,1.0670947e-05
441,5.6175545e-06,9.154929e-06
442,5.8228225e-06,8.155297e-06
443,7.3502492e-06,7.913783e-06
444,7.5654443e-06,7.809281e-06
445,9.0975755e-06,8.19577e-06
446,9.241826e-06,8.509586e-06
447,1.0656005e-05,9.153511e-06
448,1.0721568e-05,9.623928e-06
449,1.175782e-05,1.0264096e-05
450,1.1793396e-05,1.0722886e-05
451,1.23584105e-05,1.1213544e-05
452,1.239782e-05,1.1568826e-05
453,1.2819882e-05,1.1944143e-05
454,1.2866854e-05,1.2220957e-05
455,1.323512e-05,1.2525206e-05
456,1.3250987e-05,1.2742941e-05
457,1.3425403e-05,1.2947679e-05
458,1.3424327e-05,1.3090674e-05
459,1.3465837e-05,1.3203222e-05
460,1.3467824e-05,1.3282603e-05
461,1.3497835e-05,1.3347173e-05
462,1.3508212e-05,1.33954845e-05
463,1.3518346e-05,1.3432344e-05
464,2.1125234e-05,1.574021e-05
465,2.1150685e-05,1.7363353e-05
466,2.1167916e-05,1.8504721e-05
467,2.1173613e-05,1.930539e-05
468,2.1222728e-05,1.988059e-05
469,2.1261158e-05,2.0294761e-05
470,2.1337803e-05,2.0607673e-05
471,2.1374479e-05,2.0837715e-05
472,2.137328e-05,2.0998385e-05
473,2.1387525e-05,2.1115127e-05
474,2.1403048e-05,2.1201504e-05
475,2.1415104e-05,2.1265583e-05
476,2.1412041e-05,2.130952e-05
477,2.1417087e-05,2.1341792e-05
478,2.1416858e-05,2.136431e-05
479,2.1424079e-05,2.138224e-05
480,2.1437025e-05,2.1398675e-05
481,2.1441238e-05,2.1411444e-05
482,2.1452859e-05,2.1423868e-05
483,2.1455991e-05,2.1433505e-05
484,2.1485843e-05,2.1449207e-05
485,2.1477439e-05,2.1457676e-05
486,2.1492446e-05,2.1468108e-05
487,2.1478778e-05,2.1471309e-05
488,2.1483067e-05,2.1474836e-05
489,2.1480684e-05,2.147659e-05
490,2.1489945e-05,2.1480597e-05
491,2.1468759e-05,2.1477046e-05
492,2.1494081e-05,2.1482156e-05
493,2.1463367e-05,2.147652e-05
494,2.1426726e-05,2.1461583e-05
495,2.1389968e-05,2.1440099e-05
496,2.1397096e-05,2.1427197e-05
497,2.136362e-05,2.1408123e-05
498,2.1374222e-05,2.1397953e-05
499,2.13578e-05,2.1385908e-05
500,2.1412912e-05,2.139401e-05
501,2.137722e-05,2.1388973e-05
502,2.1459133e-05,2.1410022e-05
503,2.1133994e-05,2.1327214e-05
504,2.1188655e-05,2.1285647e-05
505,2.0740406e-05,2.1122074e-05
506,2.067242e-05,2.0987178e-05
507,2.0275058e-05,2.0773543e-05
508,2.0404359e-05,2.0662788e-05
509,1.9940706e-05,2.0446163e-05
510,2.011824e-05,2.0347787e-05
511,1.9629508e-05,2.0132302e-05
512,1.9552783e-05,1.9958447e-05
513,1.9231042e-05,1.9740226e-05
514,1.9355226e-05,1.9624726e-05
515,3.4986268e-05,2.4233188e-05
516,4.298654e-05,2.9859195e-05
517,4.2584714e-05,3.367685e-05
518,4.2566906e-05,3.6343867e-05
519,4.2319272e-05,3.8136488e-05
520,4.0388324e-05,3.881204e-05
521,3.6972477e-05,3.8260172e-05
522,3.562982e-05,3.7471065e-05
523,3.4556848e-05,3.65968e-05
524,3.377189e-05,3.5749326e-05
525,3.2980613e-05,3.4918714e-05
526,3.219968e-05,3.4103003e-05
527,3.198695e-05,3.346819e-05
528,3.2014836e-05,3.3032185e-05
529,3.196355e-05,3.2711596e-05
530,3.14434e-05,3.233114e-05
531,3.1156207e-05,3.197866e-05
532,3.0945484e-05,3.1668707e-05
533,3.103281e-05,3.147794e-05
534,3.129575e-05,3.1423282e-05
535,3.1407093e-05,3.1418425e-05
536,3.1455613e-05,3.1429583e-05
537,3.159772e-05,3.1480024e-05
538,3.183596e-05,3.1586806e-05
539,3.2053427e-05,3.172679e-05
540,3.2619893e-05,3.199472e-05
541,3.2828008e-05,3.224471e-05
542,3.3585886e-05,3.264706e-05
543,3.3720982e-05,3.2969238e-05
544,3.4221808e-05,3.3345008e-05
545,3.4251294e-05,3.3616892e-05
546,3.4637487e-05,3.392307e-05
547,3.4652756e-05,3.4141976e-05
548,3.483718e-05,3.4350538e-05
549,3.4886492e-05,3.4511322e-05
550,3.5192297e-05,3.4715616e-05
551,3.5179888e-05,3.4854897e-05
552,3.5320223e-05,3.4994493e-05
553,3.533095e-05,3.509543e-05
554,3.5490695e-05,3.521401e-05
555,3.5556423e-05,3.5316734e-05
556,3.5341614e-05,3.53242e-05
557,3.5383295e-05,3.534193e-05
558,3.555147e-05,3.540479e-05
559,3.559562e-05,3.5462042e-05
560,3.587163e-05,3.558492e-05
561,3.5889687e-05,3.567635e-05
562,3.6965856e-05,3.60632e-05
563,4.3059736e-05,3.816216e-05
564,3.120284e-05,3.6074365e-05
565,3.122743e-05,3.4620287e-05
566,3.123537e-05,3.360481e-05
567,3.118118e-05,3.287772e-05
568,3.1159645e-05,3.2362295e-05
569,3.115267e-05,3.1999407e-05
570,3.104778e-05,3.171392e-05
571,3.110324e-05,3.1530715e-05
572,3.10455e-05,3.1385152e-05
573,3.1085445e-05,3.129524e-05
574,3.103757e-05,3.121794e-05
575,3.097891e-05,3.114623e-05
576,3.0925134e-05,3.10799e-05
577,3.0869487e-05,3.1016774e-05
578,3.0368583e-05,3.0822317e-05
579,3.0590727e-05,3.075284e-05
580,3.0101286e-05,3.0557374e-05
581,3.0456293e-05,3.052705e-05
582,2.9158431e-05,3.0116465e-05
583,2.85483e-05,2.9646017e-05
584,2.8914823e-05,2.942666e-05
585,2.8962295e-05,2.928735e-05
586,2.842362e-05,2.9028231e-05
587,2.9186083e-05,2.9075587e-05
588,2.8405582e-05,2.8874587e-05
589,2.9201437e-05,2.8972641e-05
590,2.813984e-05,2.87228e-05
591,2.895364e-05,2.8792052e-05
592,2.8338365e-05,2.8655944e-05
593,2.8799086e-05,2.8698887e-05
594,2.841723e-05,2.8614391e-05
595,2.866223e-05,2.8628743e-05
596,2.8876075e-05,2.8702942e-05
597,2.9096302e-05,2.8820949e-05
598,2.8700804e-05,2.8784907e-05
599,2.4495994e-05,2.7498234e-05
600,2.3717772e-05,2.6364096e-05
601,2.3292943e-05,2.544275e-05
602,2.251658e-05,2.4564899e-05
603,2.3674378e-05,2.4297742e-05
604,2.2735378e-05,2.3829032e-05
605,2.2516128e-05,2.3435161e-05
606,2.2080778e-05,2.3028846e-05
607,1.989053e-05,2.2087352e-05
608,1.7477492e-05,2.0704394e-05
609,1.5572832e-05,1.9164925e-05
610,1.5241902e-05,1.7988017e-05
611,1.4893099e-05,1.7059541e-05
612,1.925492e-05,1.7718156e-05
613,2.104001e-05,1.8714712e-05
614,2.0969303e-05,1.939109e-05
615,7.873627e-06,1.593585e-05
616,4.3502837e-06,1.2460179e-05
617,4.3142127e-06,1.0016389e-05
618,3.3396436e-06,8.013365e-06
619,2.9335558e-06,6.489422e-06
620,2.5105364e-06,5.2957566e-06
621,2.2970362e-06,4.3961404e-06
622,2.2197064e-06,3.7432103e-06
623,2.035496e-06,3.230896e-06
624,2.1142062e-06,2.895889e-06
625,2.1312721e-06,2.6665039e-06
626,2.04101e-06,2.4788558e-06
627,1.940889e-06,2.3174657e-06
628,1.514307e-06,2.076518e-06
629,1.2789171e-06,1.8372377e-06
630,1.3992004e-06,1.7058265e-06
631,1.4513515e-06,1.629484e-06
632,1.4906606e-06,1.587837e-06
633,1.537753e-06,1.5728117e-06
634,2.197852e-06,1.7603237e-06
635,2.4007668e-05,8.434527e-06
636,2.4211466e-05,1.3167609e-05
637,3.5992674e-05,2.001513e-05
638,3.609293e-05,2.483847e-05
639,3.7726433e-05,2.8704859e-05
640,3.8040474e-05,3.1505544e-05
641,3.8109854e-05,3.348684e-05
642,3.8178787e-05,3.4894423e-05
643,3.8271908e-05,3.590767e-05
644,3.839279e-05,3.6653208e-05
645,3.857014e-05,3.722829e-05
646,3.8664417e-05,3.7659127e-05
647,3.87281e-05,3.797982e-05
648,3.8811235e-05,3.8229242e-05
649,3.896666e-05,3.8450467e-05
650,3.90635e-05,3.8634375e-05
651,3.9227543e-05,3.8812326e-05
652,3.9298553e-05,3.8958195e-05
653,3.9369334e-05,3.9081537e-05
654,3.9392187e-05,3.917473e-05
655,3.9479994e-05,3.926631e-05
656,3.9483624e-05,3.9331506e-05
657,3.9495575e-05,3.9380728e-05
658,3.9491984e-05,3.9414106e-05
659,3.951587e-05,3.9444636e-05
660,3.953108e-05,3.947057e-05
661,3.95683e-05,3.949989e-05
662,3.957886e-05,3.952358e-05
663,3.961278e-05,3.9550338e-05
664,3.9626055e-05,3.9573053e-05
665,3.964036e-05,3.9593244e-05
666,3.9646555e-05,3.9609236e-05
667,3.9664028e-05,3.9625673e-05
668,3.9669067e-05,3.9638693e-05
669,3.9680755e-05,3.9651313e-05
670,3.968715e-05,3.9662067e-05
671,3.969648e-05,3.967239e-05
672,3.9706465e-05,3.9682614e-05
673,3.9723374e-05,3.969484e-05
674,3.973172e-05,3.9705905e-05
675,3.974221e-05,3.9716797e-05
676,3.9750146e-05,3.97268e-05
677,3.975508e-05,3.9735285e-05
678,3.9763516e-05,3.9743754e-05
679,3.9767365e-05,3.9750837e-05
680,3.9769497e-05,3.9756436e-05
681,3.977552e-05,3.9762162e-05
682,3.977434e-05,3.9765815e-05
683,3.9769708e-05,3.9766983e-05
684,3.975361e-05,3.976297e-05
685,3.974912e-05,3.9758816e-05
686,3.974773e-05,3.975549e-05
687,3.9738832e-05,3.9750492e-05
688,3.970041e-05,3.9735467e-05
689,3.9643306e-05,3.970782e-05
690,3.9570634e-05,3.9666666e-05
691,3.968302e-05,3.9671573e-05
692,3.965836e-05,3.9667608e-05
693,3.9651703e-05,3.9662835e-05
694,3.9639483e-05,3.965583e-05
695,3.9651928e-05,3.965466e-05
696,3.9562034e-05,3.9626873e-05
697,3.9404375e-05,3.9560124e-05
698,3.9232025e-05,3.9461695e-05
699,3.9388542e-05,3.943975e-05
700,3.948914e-05,3.9454568e-05
701,4.007295e-05,3.9640083e-05
702,4.0130217e-05,3.9787123e-05
703,4.078729e-05,4.0087172e-05
704,4.0588766e-05,4.023765e-05
705,4.1411982e-05,4.058995e-05
706,4.1185605e-05,4.0768646e-05
707,4.0882955e-05,4.0802937e-05
708,4.044597e-05,4.0695846e-05
709,4.107738e-05,4.0810304e-05
710,4.089737e-05,4.083642e-05
711,4.112616e-05,4.0923343e-05
712,4.1178373e-05,4.0999854e-05
713,4.1164094e-05,4.1049127e-05
714,4.1191648e-05,4.1091884e-05
715,4.1093663e-05,4.109242e-05
716,4.0410054e-05,4.088771e-05
717,3.985188e-05,4.057696e-05
718,4.0678624e-05,4.060746e-05
719,3.93068e-05,4.0217263e-05
720,3.9274917e-05,3.993456e-05
721,3.9694998e-05,3.986269e-05
722,3.9327675e-05,3.9702187e-05
723,4.293227e-05,4.0671213e-05
724,4.216971e-05,4.1120762e-05
725,4.4796983e-05,4.2223626e-05
726,4.2267136e-05,4.223668e-05
727,4.515277e-05,4.3111508e-05
728,4.6048e-05,4.3992455e-05
729,4.5652298e-05,4.4490407e-05
730,5.203553e-05,4.6753943e-05
731,4.7580983e-05,4.7002053e-05
732,4.7810245e-05,4.724451e-05
733,3.9975515e-05,4.506381e-05
734,2.7710592e-05,3.9857845e-05
735,8.331976e-06,3.0400084e-05
736,8.444501e-06,2.3813409e-05
737,8.598041e-06,1.9248799e-05
738,8.412114e-06,1.5997794e-05
739,8.702662e-06,1.3809255e-05
740,8.464271e-06,1.2205759e-05
741,8.816688e-06,1.1189039e-05
742,8.81738e-06,1.0477541e-05
743,9.257504e-06,1.0111529e-05
744,9.274353e-06,9.860376e-06
745,9.507751e-06,9.754589e-06
746,9.540115e-06,9.690247e-06
747,9.696592e-06,9.69215e-06
748,9.720429e-06,9.700634e-06
749,9.757283e-06,9.717629e-06
750,9.762298e-06,9.731029e-06
751,9.7835045e-06,9.746772e-06
752,9.788499e-06,9.759289e-06
753,9.807418e-06,9.773728e-06
754,9.8158125e-06,9.786354e-06
755,9.827371e-06,9.798659e-06
756,9.835831e-06,9.809812e-06
757,9.834476e-06,9.817211e-06
758,9.849066e-06,9.826768e-06
759,9.8636765e-06,9.8378405e-06
760,9.872921e-06,9.848365e-06
761,9.899707e-06,9.863768e-06
762,9.904457e-06,9.875976e-06
763,9.914067e-06,9.887403e-06
764,9.920508e-06,9.897335e-06
765,9.931176e-06,9.907488e-06
766,9.934901e-06,9.915711e-06
767,9.940839e-06,9.923249e-06
768,9.944641e-06,9.929667e-06
769,9.943998e-06,9.933966e-06
770,9.946299e-06,9.937666e-06
771,9.945821e-06,9.940112e-06
772,9.944403e-06,9.941399e-06
773,9.952559e-06,9.944747e-06
